Time (sec),Accel Position (%),Baro Pressure (kPa),Boost (kPa),Coolant Temp (C),Fuel Press Final (kPa),Fuel Press Raw (kPa),Gear Position (Gear),Intake Temp (C),Man Abs Press (kPa),RPM (RPM),Req Torque (Nm),Target Throttle (%),Throttle Pos (%),Vehicle Speed (kph),Wastegate Duty (%),AP Info:[AP3-SUB-004 v1.7.4.2-17441][2020 USDM WRX STI COBB Custom Features][Reflash: Stage1 ACN91 v400 Boost Select.ptm - Realtime: Stage1 ACN91 v400 Boost Select.ptm]
1108.354,11.4,99.97,-23.58,88,0.00,0.00,6,34,76.53,2986,87.67,10.93,18.8,122,0.00,0
1108.443,11.4,99.97,-23.99,88,0.00,0.00,6,34,75.70,3006,87.65,10.92,18.4,122,0.00,0
1108.509,11.0,99.97,-25.23,88,0.00,0.00,6,34,75.22,3007,80.52,10.41,18.0,122,0.00,0
1108.589,10.6,99.97,-26.41,88,0.00,0.00,6,34,74.39,2985,73.42,9.84,17.3,122,0.00,0
1108.652,10.6,99.97,-29.30,88,0.00,0.00,6,34,70.53,2988,73.42,9.84,17.3,122,0.00,0
1108.742,10.6,99.97,-30.75,88,0.00,0.00,6,34,69.36,3008,76.96,10.11,17.3,122,0.00,0
1108.807,10.6,99.97,-30.82,88,0.00,0.00,6,34,69.36,3007,73.39,9.83,17.3,122,0.00,0
1108.886,10.2,99.97,-30.68,88,0.00,0.00,6,34,69.57,2988,69.79,9.29,16.9,122,0.00,0
1108.961,9.8,99.97,-31.16,88,0.00,0.00,6,34,69.22,2986,66.30,9.29,16.5,122,0.00,0
1109.028,9.8,99.97,-33.37,88,0.00,0.00,6,34,67.84,3009,66.30,9.29,16.5,122,0.00,0
1109.109,9.8,99.97,-34.54,88,0.00,0.00,6,34,65.43,3008,66.29,9.29,16.5,122,0.00,0
1109.190,10.2,99.97,-35.03,88,0.00,0.00,6,34,65.09,2990,69.83,9.56,16.9,122,0.00,0
1109.256,10.2,99.97,-34.89,88,0.00,0.00,6,34,65.43,2989,69.87,9.83,16.9,122,0.00,0
1109.342,10.6,99.97,-34.13,88,0.00,0.00,6,34,66.26,3012,76.90,10.10,17.3,122,0.00,0
1109.408,10.6,99.97,-33.03,88,0.00,0.00,6,34,66.53,3009,73.33,9.85,17.3,122,0.00,0
1109.489,10.6,99.97,-32.68,88,0.00,0.00,6,34,67.43,2990,73.34,9.83,17.3,122,0.00,0
1109.554,10.2,99.97,-33.09,88,0.00,0.00,6,34,66.53,2989,73.36,9.83,16.9,122,0.00,0
1109.634,10.6,99.97,-33.99,88,0.00,0.00,6,34,66.12,3012,76.90,10.10,17.3,122,0.00,0
1109.710,10.6,99.97,-33.72,88,0.00,0.00,6,34,65.98,3014,76.84,9.83,17.3,122,0.00,0
1109.784,10.6,99.97,-33.03,88,0.00,0.00,6,34,66.95,2993,76.87,10.09,17.3,122,0.00,0
1109.863,10.6,99.97,-33.23,88,0.00,0.00,6,34,67.22,2993,76.86,10.09,17.3,122,0.00,0
1109.939,10.6,99.97,-33.16,88,0.00,0.00,6,34,67.36,3013,76.86,10.09,17.3,122,0.00,0
1110.005,10.6,99.97,-32.61,88,0.00,0.00,6,34,67.36,3017,76.84,10.09,17.3,122,0.00,0
1110.094,10.6,99.97,-32.61,88,0.00,0.00,6,34,67.57,2994,69.73,9.55,17.3,122,0.00,0
1110.159,9.8,99.97,-33.09,88,0.00,0.00,6,34,67.22,2991,66.20,9.28,16.9,122,0.00,0
1110.236,9.8,99.97,-34.96,88,0.00,0.00,6,34,65.57,3011,66.21,9.29,16.5,122,0.00,0
1110.310,9.8,99.97,-35.85,88,0.00,0.00,6,34,64.53,3012,66.26,9.55,16.5,122,0.00,0
1110.387,10.2,99.97,-36.47,88,0.00,0.00,6,34,63.98,2993,69.76,9.55,16.9,122,0.00,0
1110.463,10.6,99.97,-35.78,88,0.00,0.00,6,34,64.40,2996,73.34,10.09,17.3,122,0.00,0
1110.540,10.6,99.97,-35.09,88,0.00,0.00,6,34,65.09,3018,76.82,10.08,17.3,122,0.00,0
1110.605,11.0,99.97,-34.13,88,0.00,0.00,6,34,66.26,3018,80.33,10.35,17.6,122,0.00,0
1110.692,11.0,99.97,-33.09,88,0.00,0.00,6,34,66.67,2998,76.78,10.08,17.6,122,0.00,0
1110.768,10.6,99.97,-32.61,88,0.00,0.00,6,34,67.36,2994,73.24,9.77,17.3,122,0.00,0
1110.843,10.6,99.97,-33.51,88,0.00,0.00,6,34,65.84,3014,73.27,9.82,16.9,122,0.00,0
1110.909,10.2,99.97,-34.75,88,0.00,0.00,6,34,65.43,3015,73.27,9.82,16.9,122,0.00,0
1110.977,10.6,99.97,-34.96,88,0.00,0.00,6,34,65.09,2996,73.27,9.77,17.3,122,0.00,0
1111.055,10.2,99.97,-34.96,88,0.00,0.00,6,34,65.36,2995,66.17,9.28,16.9,122,0.00,0
1111.130,9.8,99.97,-35.37,88,0.00,0.00,6,34,65.36,3014,66.17,9.28,16.5,122,0.00,0
1111.205,9.8,99.97,-36.47,88,0.00,0.00,6,34,63.98,3018,69.71,9.55,16.9,122,0.00,0
1111.287,10.2,99.97,-36.96,88,0.00,0.00,6,34,63.29,2998,69.70,9.55,16.9,122,0.00,0
1111.361,10.2,99.97,-36.20,88,0.00,0.00,6,34,63.85,2997,69.69,9.55,16.9,122,0.00,0
1111.435,10.2,99.97,-35.85,88,0.00,0.00,6,34,64.26,3018,69.68,9.54,16.9,122,0.00,0
1111.502,10.2,99.97,-35.58,88,0.00,0.00,6,34,64.12,3015,69.69,9.55,16.9,122,0.00,0
1111.584,10.6,99.97,-35.85,88,0.00,0.00,6,34,64.53,2996,73.24,9.81,17.3,122,0.00,0
1111.659,10.6,99.97,-35.85,88,0.00,0.00,6,34,64.67,2997,73.24,9.81,17.3,122,0.00,0
1111.734,10.6,99.97,-34.75,88,0.00,0.00,6,34,65.57,3014,73.24,9.78,17.3,122,0.00,0
1111.802,10.6,99.97,-34.68,88,0.00,0.00,6,34,65.43,3018,76.78,10.08,17.3,122,0.00,0
1111.893,10.6,99.97,-34.40,88,0.00,0.00,6,34,65.71,2997,76.77,10.08,17.3,122,0.00,0
1111.957,10.6,99.97,-34.13,88,0.00,0.00,6,34,65.98,2998,76.71,9.81,17.3,122,0.00,0
1112.037,10.6,99.97,-33.85,88,0.00,0.00,6,34,65.98,3018,73.21,9.81,17.3,122,0.00,0
1112.111,10.6,99.97,-34.34,88,0.00,0.00,6,34,65.43,3019,73.16,9.54,17.3,122,0.00,0
1112.177,10.2,99.97,-34.75,88,0.00,0.00,6,34,65.09,3020,66.11,9.28,16.9,122,0.00,0
1112.267,9.8,99.97,-35.85,88,0.00,0.00,6,34,64.26,2995,62.57,9.01,16.1,122,0.00,0
1112.330,9.8,99.97,-37.09,88,0.00,0.00,6,34,63.29,2997,62.57,9.28,16.1,122,0.00,0
1112.412,10.2,99.97,-38.27,88,0.00,0.00,6,34,62.40,3016,69.67,9.54,16.9,122,0.00,0
1112.489,10.6,99.97,-37.02,88,0.00,0.00,6,34,62.40,3019,76.75,10.08,17.3,122,0.00,0
1112.555,10.6,99.97,-35.51,88,0.00,0.00,6,34,64.95,3000,76.73,10.12,17.3,122,0.00,0
1112.634,11.0,99.97,-34.54,88,0.00,0.00,6,34,65.71,2999,80.27,10.34,17.6,122,0.00,0
1112.711,11.0,99.97,-33.37,88,0.00,0.00,6,34,66.81,3022,80.21,10.07,18.0,122,0.00,0
1112.776,10.6,99.97,-32.96,88,0.00,0.00,6,34,66.95,3020,76.71,10.07,17.6,122,0.00,0
1112.861,10.6,99.97,-33.09,88,0.00,0.00,6,34,66.81,2998,73.17,9.76,16.9,122,0.00,0
1112.935,10.2,99.97,-35.03,88,0.00,0.00,6,34,66.26,2998,73.14,9.54,16.9,122,0.00,0
1113.014,10.6,99.97,-35.85,88,0.00,0.00,6,34,64.26,3018,73.19,9.81,17.3,122,0.00,0
1113.091,10.6,99.97,-35.44,88,0.00,0.00,6,34,64.67,3017,76.72,10.12,17.3,122,0.00,0
1113.153,10.6,99.97,-34.68,88,0.00,0.00,6,34,65.43,3001,80.26,10.34,17.6,122,0.00,0
1113.242,10.6,99.97,-33.92,88,0.00,0.00,6,34,65.98,2998,76.71,10.07,17.6,122,0.00,0
1113.304,10.6,99.97,-33.37,88,0.00,0.00,6,34,66.53,3022,76.71,10.07,17.6,122,0.00,0
1113.393,10.6,99.97,-33.16,88,0.00,0.00,6,34,66.95,3021,76.74,10.34,17.3,122,0.00,0
1113.458,11.0,99.97,-33.51,88,0.00,0.00,6,34,66.53,3001,80.23,10.29,17.6,122,0.00,0
1113.545,10.6,99.97,-33.58,89,0.00,0.00,6,34,66.53,3000,76.69,10.07,17.6,122,0.00,0
1113.605,10.6,99.97,-33.58,89,0.00,0.00,6,34,66.53,3020,76.70,10.11,17.3,122,0.00,0
1113.691,10.6,99.97,-34.13,89,0.00,0.00,6,34,66.53,3020,76.69,10.07,17.3,122,0.00,0
1113.755,10.6,99.97,-33.99,89,0.00,0.00,6,34,65.98,3020,73.15,9.80,17.3,122,0.00,0
1113.838,10.6,99.97,-34.20,89,0.00,0.00,6,34,65.98,3002,69.59,9.54,16.9,122,0.00,0
1113.916,10.2,99.97,-34.40,89,0.00,0.00,6,34,65.09,3000,69.59,9.54,16.9,122,0.00,0
1113.982,9.8,99.97,-35.16,89,0.00,0.00,6,34,64.95,3023,66.00,9.00,16.5,122,0.00,0
1114.068,9.4,99.97,-36.13,89,0.00,0.00,6,34,63.98,3018,55.42,8.47,16.1,122,0.00,0
1114.133,9.0,99.97,-38.20,89,0.00,0.00,6,34,62.40,2997,51.90,8.17,15.3,122,0.00,0
1114.220,8.6,99.97,-40.47,89,0.00,0.00,6,34,60.40,3000,48.36,7.87,15.3,122,0.00,0
1114.284,9.0,99.97,-41.99,89,0.00,0.00,6,34,58.26,3021,51.89,8.17,15.3,122,0.00,0
1114.363,9.0,99.97,-42.33,89,0.00,0.00,6,34,57.71,3020,48.33,7.89,15.3,122,0.00,0
1114.439,8.6,99.97,-42.54,89,0.00,0.00,6,34,57.57,2999,48.33,7.89,15.3,122,0.00,0
1114.502,8.2,99.97,-42.82,89,0.00,0.00,6,34,57.30,2999,48.34,7.89,14.9,122,0.00,0
1114.589,8.6,99.97,-43.64,89,0.00,0.00,6,34,56.40,3017,48.29,7.60,14.9,122,0.00,0
1114.652,8.2,99.97,-44.20,89,0.00,0.00,6,34,56.12,3018,44.76,7.60,14.9,122,0.00,0
1114.742,8.2,99.97,-44.47,89,0.00,0.00,6,34,55.43,2995,44.77,7.60,14.9,122,0.00,0
1114.804,8.2,99.97,-44.88,89,0.00,0.00,6,34,55.23,2993,48.31,7.88,14.9,122,0.00,0
1114.893,9.0,99.97,-45.23,89,0.00,0.00,6,34,54.95,3013,58.93,9.04,16.1,122,0.00,0
1114.958,9.8,99.97,-43.78,89,0.00,0.00,6,34,56.12,3016,62.70,8.98,16.5,122,0.00,0
1115.045,9.4,99.97,-41.23,89,0.00,0.00,6,34,58.67,2996,59.17,8.72,16.1,122,0.00,0
1115.109,9.8,99.97,-40.82,89,0.00,0.00,6,34,59.29,2996,62.40,9.04,16.1,122,0.00,0
1115.176,9.8,99.97,-40.27,89,0.00,0.00,6,34,59.71,3014,58.92,8.73,16.1,122,0.00,0
1115.259,9.4,99.97,-40.27,89,0.00,0.00,6,34,59.98,3012,58.94,8.71,16.1,122,0.00,0
1115.335,9.4,99.97,-40.61,89,0.00,0.00,6,34,59.43,2992,59.17,8.73,16.1,122,0.00,0
1115.420,9.4,99.97,-40.95,89,0.00,0.00,6,34,59.23,2991,59.17,8.73,16.1,122,0.00,0
1115.487,9.4,99.97,-41.30,89,0.00,0.00,6,34,59.23,3012,58.88,8.77,16.1,122,0.00,0
1115.562,9.4,99.97,-41.30,89,0.00,0.00,6,34,58.81,3009,59.20,8.71,16.1,122,0.00,0
1115.637,9.4,99.97,-40.95,89,0.00,0.00,6,34,59.23,2988,59.22,8.71,16.1,122,0.00,0
1115.703,9.8,99.97,-41.16,89,0.00,0.00,6,34,59.09,2990,62.39,8.77,16.1,122,0.00,0
1115.790,9.8,99.97,-40.75,89,0.00,0.00,6,34,59.43,3011,62.47,8.97,16.1,122,0.00,0
1115.854,9.4,99.97,-40.54,89,0.00,0.00,6,34,59.29,3008,58.96,8.71,16.1,122,0.00,0
1115.942,9.4,99.97,-40.13,89,0.00,0.00,6,34,59.98,2985,62.52,9.01,16.1,122,0.00,0
1116.005,9.8,99.97,-40.40,89,0.00,0.00,6,34,59.85,2986,62.51,9.01,16.1,122,0.00,0
1116.087,9.8,99.97,-40.61,89,0.00,0.00,6,34,59.98,3008,62.46,9.00,16.5,122,0.00,0
1116.161,9.8,99.97,-40.20,89,0.00,0.00,6,34,59.85,3009,62.52,9.29,16.5,122,0.00,0
1116.226,9.8,99.97,-39.85,89,0.00,0.00,6,34,60.40,2987,62.52,9.02,16.5,122,0.00,0
1116.313,9.8,99.97,-39.09,89,0.00,0.00,6,34,60.95,2986,62.72,9.01,16.5,122,0.00,0
1116.380,9.8,99.97,-38.96,89,0.00,0.00,6,34,61.09,3006,62.53,9.27,16.5,122,0.00,0
1116.460,9.8,99.97,-39.37,89,0.00,0.00,6,34,60.67,3004,62.53,9.02,16.5,122,0.00,0
1116.535,9.8,99.97,-39.37,89,0.00,0.00,6,34,60.81,2982,62.78,9.01,16.5,122,0.00,0
1116.609,9.8,99.97,-39.64,89,0.00,0.00,6,34,60.67,2985,62.52,9.01,16.5,122,0.00,0
1116.679,9.8,99.97,-39.64,89,0.00,0.00,6,34,60.54,3006,62.72,9.00,16.5,122,0.00,0
1116.760,9.8,99.97,-39.44,89,0.00,0.00,6,34,60.67,3006,62.51,9.02,16.5,122,0.00,0
1116.837,9.8,99.97,-39.44,89,0.00,0.00,6,34,60.54,2984,62.52,9.02,16.5,122,0.00,0
1116.901,9.8,99.97,-39.30,89,0.00,0.00,6,34,60.67,2987,66.25,9.27,16.5,122,0.00,0
1116.990,9.8,99.97,-39.23,89,0.00,0.00,6,34,60.95,3006,66.04,9.29,16.9,122,0.00,0
1117.052,9.8,99.97,-38.89,89,0.00,0.00,6,34,61.29,3004,62.68,9.02,16.9,122,0.00,0
1117.143,9.8,99.97,-38.47,89,0.00,0.00,6,34,61.57,2981,62.62,9.01,16.5,122,0.00,0
1117.209,9.8,99.97,-38.68,89,0.00,0.00,6,34,61.85,2985,62.59,9.28,16.5,122,0.00,0
1117.287,9.8,99.97,-39.09,89,0.00,0.00,6,34,61.23,3005,66.16,9.28,16.5,122,0.00,0
1117.361,9.8,99.97,-39.30,89,0.00,0.00,6,34,61.23,3004,66.16,9.28,16.9,122,0.00,0
1117.427,9.8,99.97,-38.61,89,0.00,0.00,6,34,61.57,2985,66.16,9.28,16.9,122,0.00,0
1117.504,9.8,99.97,-38.13,89,0.00,0.00,6,34,61.98,2984,66.16,9.28,16.9,122,0.00,0
1117.579,9.8,99.97,-38.06,89,0.00,0.00,6,34,62.12,3004,66.16,9.27,16.5,122,0.00,0
1117.659,9.8,99.97,-38.47,89,0.00,0.00,6,34,61.71,3003,66.17,9.29,16.5,122,0.00,0
1117.735,9.8,99.97,-38.89,89,0.00,0.00,6,34,61.43,2983,62.62,9.01,16.5,122,0.00,0
1117.802,9.8,99.97,-38.82,89,0.00,0.00,6,34,61.57,2982,66.19,9.29,16.5,121,0.00,0
1117.890,9.8,99.97,-38.89,89,0.00,0.00,6,34,61.29,3003,66.18,9.29,16.5,122,0.00,0
1117.955,9.8,99.97,-38.54,89,0.00,0.00,6,34,61.57,3002,62.62,9.01,16.5,122,0.00,0
1118.036,9.8,99.97,-38.54,89,0.00,0.00,6,34,61.71,2984,66.17,9.28,16.5,122,0.00,0
1118.110,9.8,99.97,-38.68,89,0.00,0.00,6,34,61.43,3003,66.17,9.27,16.5,122,0.00,0
1118.184,9.8,99.97,-38.27,89,0.00,0.00,6,34,61.71,3002,62.62,9.01,16.5,122,0.00,0
1118.270,9.8,99.97,-38.27,89,0.00,0.00,6,34,61.71,3002,62.62,9.01,16.5,121,0.00,0
1118.334,9.8,99.97,-38.68,89,0.00,0.00,6,34,61.43,2979,59.08,8.74,16.1,121,0.00,0
1118.413,9.0,99.97,-39.30,89,0.00,0.00,6,34,60.81,2976,59.10,8.71,15.7,121,0.00,0
1118.490,9.0,99.97,-40.54,89,0.00,0.00,6,34,59.98,2996,55.54,8.45,15.7,121,0.00,0
1118.554,9.0,99.97,-41.02,89,0.00,0.00,6,34,59.23,2981,55.55,8.46,15.7,121,0.00,0
1118.643,8.6,99.97,-41.37,89,0.00,0.00,6,34,58.67,2980,48.42,7.88,15.7,121,0.00,0
1118.708,7.5,99.97,-41.44,89,0.00,0.00,6,34,58.67,2998,27.04,5.55,14.1,121,0.00,0
1118.794,6.3,99.97,-44.13,89,0.00,0.00,6,34,55.99,2994,20.88,5.18,12.9,121,0.00,0
1118.859,6.3,99.97,-48.61,89,0.00,0.00,6,34,51.99,2973,18.96,5.00,12.5,121,0.00,0
1118.938,6.3,99.97,-51.57,89,0.00,0.00,6,34,48.68,2980,16.95,4.75,12.5,121,0.00,0
1119.013,4.7,99.97,-53.57,89,0.00,0.00,6,34,47.30,2990,14.64,4.44,12.2,121,0.00,0
1119.079,3.9,99.97,-54.95,89,0.00,0.00,6,34,44.68,2985,12.68,4.11,11.8,121,0.00,0
1119.161,3.9,99.97,-56.19,89,0.00,0.00,6,34,43.71,2968,10.64,3.72,11.8,121,0.00,0
1119.239,3.9,99.97,-57.43,89,0.00,0.00,6,34,42.68,2965,8.40,3.32,11.0,121,0.00,0
1119.304,3.9,99.97,-59.36,89,0.00,0.00,6,34,41.09,2980,7.11,3.01,10.6,121,0.00,0
1119.390,4.7,99.97,-60.81,89,0.00,0.00,6,34,39.71,2958,9.11,3.49,11.0,121,0.00,0
1119.457,5.1,99.97,-61.36,89,0.00,0.00,6,34,38.68,2956,9.53,3.57,11.4,121,0.00,0
1119.539,4.7,99.97,-61.23,89,0.00,0.00,6,34,39.30,2978,9.05,3.47,11.4,121,0.00,0
1119.612,4.7,99.97,-60.74,89,0.00,0.00,6,34,39.30,2975,9.12,3.47,11.4,121,0.00,0
1119.677,4.7,99.97,-60.88,89,0.00,0.00,6,34,39.30,2953,9.10,3.48,11.4,121,0.00,0
1119.763,5.1,99.97,-60.88,89,0.00,0.00,6,34,39.30,2974,10.03,3.73,11.4,121,0.00,0
1119.835,5.9,99.97,-61.23,89,0.00,0.00,6,34,39.09,2967,12.91,4.16,11.8,121,0.00,0
1119.912,6.3,99.97,-60.60,89,0.00,0.00,6,34,39.30,2942,16.61,4.70,12.5,121,0.00,0
1119.991,6.7,99.97,-58.81,89,0.00,0.00,6,34,42.13,2944,20.13,5.07,12.9,121,0.00,0
1120.056,7.1,99.97,-56.67,89,0.00,0.00,6,34,43.44,2965,27.19,5.94,13.3,121,0.00,0
1120.127,7.5,99.97,-54.88,89,0.00,0.00,6,34,45.30,2940,30.90,6.32,14.1,121,0.00,0
1120.212,7.1,99.97,-52.54,89,0.00,0.00,6,34,47.23,2938,30.89,6.32,14.1,121,0.00,0
1120.278,7.5,99.97,-51.71,89,0.00,0.00,6,34,48.40,2957,30.79,6.30,14.1,121,0.00,0
1120.364,7.5,99.97,-51.23,89,0.00,0.00,6,34,49.09,2955,30.92,6.30,14.1,121,0.00,0
1120.429,7.5,99.97,-50.81,89,0.00,0.00,6,34,49.57,2934,34.50,6.65,14.1,121,0.00,0
1120.510,7.5,99.97,-50.61,89,0.00,0.00,6,34,49.57,2952,34.39,6.62,14.1,121,0.00,0
1120.587,7.5,99.97,-50.40,89,0.00,0.00,6,34,49.71,2952,34.39,6.62,14.5,121,0.00,0
1120.672,7.8,99.97,-49.78,89,0.00,0.00,6,34,50.12,2932,38.09,6.95,14.9,121,0.00,0
1120.739,8.2,99.97,-48.88,89,0.00,0.00,6,34,50.68,2952,41.61,7.58,15.3,119,0.00,0
1120.817,8.6,99.97,-47.64,89,0.00,0.00,6,34,51.85,2950,52.28,8.18,16.1,119,0.00,0
1120.881,9.0,99.97,-45.51,89,0.00,0.00,6,34,55.23,2930,56.03,8.46,16.5,119,0.00,0
1120.968,9.0,99.97,-43.64,89,0.00,0.00,6,34,56.54,2947,52.47,8.17,16.1,119,0.00,0
1121.032,9.0,99.97,-42.89,89,0.00,0.00,6,34,57.23,2945,56.14,8.47,16.1,119,0.00,0
1121.116,9.0,99.97,-42.75,89,0.00,0.00,6,34,57.43,2928,59.39,8.76,16.5,119,0.00,0
1121.190,9.8,99.97,-41.99,89,0.00,0.00,6,34,57.71,2948,63.22,9.05,17.3,119,0.00,0
1121.255,9.8,99.97,-39.99,89,0.00,0.00,6,34,60.40,2948,63.15,9.05,17.3,119,0.00,0
1121.335,9.8,99.97,-39.09,89,0.00,0.00,6,34,61.29,2924,63.11,9.34,17.3,119,0.00,0
1121.411,9.8,99.97,-38.82,89,0.00,0.00,6,34,61.29,2943,66.73,9.35,17.3,119,0.00,0
1121.486,9.8,99.97,-37.85,89,0.00,0.00,6,34,62.26,2943,66.73,9.35,17.3,119,0.00,0
1121.569,9.8,99.97,-37.51,89,0.00,0.00,6,34,62.67,2923,66.74,9.35,17.3,119,0.00,0
1121.633,9.8,99.97,-37.23,89,0.00,0.00,6,34,62.67,2942,66.76,9.35,17.3,119,0.00,0
1121.714,9.8,99.97,-37.37,89,0.00,0.00,6,34,62.67,2942,66.75,9.35,16.9,119,0.00,0
1121.790,9.8,99.97,-37.78,89,0.00,0.00,6,34,62.40,2920,63.18,9.06,16.9,119,0.00,0
1121.855,9.8,99.97,-38.06,89,0.00,0.00,6,34,62.12,2937,63.20,9.06,16.9,119,0.00,0
1121.943,9.8,99.97,-38.06,89,0.00,0.00,6,34,62.40,2936,63.21,9.06,16.9,119,0.00,0
1122.009,9.8,99.97,-37.71,89,0.00,0.00,6,34,62.40,2920,63.21,9.06,16.9,119,0.00,0
1122.089,9.4,99.97,-37.44,89,0.00,0.00,6,34,62.26,2940,59.61,8.77,16.9,119,0.00,0
1122.165,9.0,99.97,-37.78,89,0.00,0.00,6,34,61.98,2942,56.01,8.47,16.5,119,0.00,0
1122.231,9.0,99.97,-39.02,89,0.00,0.00,6,34,61.29,2919,56.02,8.47,16.1,119,0.00,0
1122.322,9.0,99.97,-39.64,89,0.00,0.00,6,34,60.54,2936,56.02,8.47,16.1,119,0.00,0
1122.387,9.0,99.97,-39.58,89,0.00,0.00,6,34,60.81,2934,56.12,8.76,16.1,119,0.00,0
1122.463,9.4,99.97,-39.58,89,0.00,0.00,6,34,60.54,2915,59.63,8.76,16.5,119,0.00,0
1122.540,9.8,99.97,-38.96,89,0.00,0.00,6,34,60.81,2937,63.22,9.06,16.9,119,0.00,0
1122.605,9.8,99.97,-37.51,89,0.00,0.00,6,34,62.95,2936,63.22,9.06,16.9,119,0.00,0
1122.693,9.8,99.97,-36.75,89,0.00,0.00,6,34,63.29,2914,63.22,9.06,16.9,119,0.00,0
1122.759,9.8,99.97,-36.96,89,0.00,0.00,6,34,63.29,2935,63.22,9.06,16.9,119,0.00,0
1122.837,9.8,99.97,-36.75,89,0.00,0.00,6,34,63.57,2932,63.22,9.06,17.3,119,0.00,0
1122.909,9.8,99.97,-36.47,89,0.00,0.00,6,34,63.57,2914,66.83,9.36,16.9,119,0.00,0
1122.988,9.8,99.97,-36.20,89,0.00,0.00,6,34,63.98,2931,63.24,9.06,16.9,119,0.00,0
1123.070,9.8,99.97,-36.34,89,0.00,0.00,6,34,63.71,2932,63.25,9.06,16.9,119,0.00,0
1123.136,9.8,99.97,-36.27,89,0.00,0.00,6,34,63.85,2909,63.26,9.06,16.9,119,0.00,0
1123.204,9.0,99.97,-36.54,89,0.00,0.00,6,34,63.57,2929,56.08,8.47,16.1,119,0.00,0
1123.292,9.0,99.97,-37.85,89,0.00,0.00,6,34,62.81,2912,56.08,8.47,16.1,119,0.00,0
1123.357,9.4,99.97,-38.68,89,0.00,0.00,6,34,61.29,2914,63.25,9.06,16.9,119,0.00,0
1123.444,9.8,99.97,-37.71,89,0.00,0.00,6,34,62.67,2934,63.24,9.06,16.9,119,0.00,0
1123.509,9.8,99.97,-36.68,89,0.00,0.00,6,34,63.57,2909,63.24,9.06,16.9,119,0.00,0
1123.595,9.8,99.97,-36.54,89,0.00,0.00,6,34,63.71,2909,63.26,9.06,16.9,119,0.00,0
1123.659,9.8,99.97,-36.34,89,0.00,0.00,6,34,63.71,2930,66.86,9.36,16.9,119,0.00,0
1123.729,9.8,99.97,-36.20,89,0.00,0.00,6,34,63.71,2910,63.26,9.06,17.3,119,0.00,0
1123.818,9.8,99.97,-35.51,89,0.00,0.00,6,34,64.26,2908,63.26,9.06,17.3,119,0.00,0
1123.880,9.8,99.97,-35.44,89,0.00,0.00,6,34,64.53,2928,66.86,9.36,17.3,119,0.00,0
1123.961,9.8,99.97,-35.44,89,0.00,0.00,6,34,64.67,2909,66.86,9.36,17.3,119,0.00,0
1124.036,9.8,99.97,-35.30,89,0.00,0.00,6,34,64.95,2928,66.86,9.36,17.3,119,0.00,0
1124.111,9.8,99.97,-35.03,89,0.00,0.00,6,34,65.36,2928,66.86,9.36,17.3,119,0.00,0
1124.179,10.2,99.97,-34.89,89,0.00,0.00,6,34,65.36,2909,70.46,9.66,17.6,119,0.00,0
1124.259,10.2,99.97,-33.85,89,0.00,0.00,6,34,65.71,2926,70.46,9.66,17.6,117,0.00,0
1124.340,10.2,99.97,-33.51,89,0.00,0.00,6,34,66.67,2926,70.47,9.66,17.6,117,0.00,0
1124.412,10.2,99.97,-33.44,89,0.00,0.00,6,34,66.95,2908,77.67,10.26,18.0,117,0.00,0
1124.478,11.0,99.97,-32.41,89,0.00,0.00,6,34,67.71,2928,88.45,11.15,18.8,117,0.00,0
1124.559,11.4,99.97,-29.92,89,0.00,0.00,6,34,69.98,2908,88.43,11.15,19.2,117,0.00,0
1124.631,11.4,99.97,-27.65,89,0.00,0.00,6,34,71.98,2911,88.42,11.14,19.2,117,0.00,0
1124.718,11.8,99.97,-26.96,89,0.00,0.00,6,34,72.81,2930,88.41,11.14,19.2,119,0.00,0
1124.784,11.4,99.97,-26.89,89,0.00,0.00,6,34,72.95,2910,92.00,11.46,19.2,119,0.00,0
1124.865,11.8,99.97,-26.96,89,0.00,0.00,6,34,73.36,2910,88.40,11.14,19.6,119,0.00,0
1124.939,11.4,99.97,-26.06,89,0.00,0.00,6,34,74.12,2926,88.41,11.14,19.2,119,0.00,0
1125.004,11.4,99.97,-25.99,89,0.00,0.00,6,34,74.39,2912,88.41,11.14,18.8,119,0.00,0
1125.093,11.4,99.97,-26.27,89,0.00,0.00,6,34,73.70,2911,91.99,11.53,19.2,119,0.00,0
1125.160,11.8,99.97,-25.65,89,0.00,0.00,6,34,73.84,2931,88.38,11.14,19.6,119,0.00,0
1125.246,11.4,99.97,-24.89,89,0.00,0.00,6,34,75.43,2912,88.37,11.13,19.2,119,0.00,0
1125.311,11.4,99.97,-25.51,89,0.00,0.00,6,34,74.81,2912,88.37,11.13,18.8,119,0.00,0
1125.389,11.4,99.97,-26.06,89,0.00,0.00,6,34,74.39,2935,88.46,11.45,18.8,119,0.00,0
1125.465,11.4,99.97,-26.13,89,0.00,0.00,6,34,74.12,2918,91.90,11.44,18.8,119,0.00,0
1125.530,11.8,99.97,-25.72,89,0.00,0.00,6,34,73.98,2915,88.30,11.12,18.0,119,0.00,0
1125.619,11.8,99.97,-26.68,89,0.00,0.00,6,34,72.81,2933,88.31,11.12,18.0,119,0.00,0
1125.681,11.4,99.97,-28.06,89,0.00,0.00,6,34,72.12,2916,88.41,11.44,18.4,119,0.00,0
