Time,Accel Position,Boost,Coolant Temp,Gear Position,Intake Temp,Man Abs Press,RPM,Req Torque,Vehicle Speed
33.605,0.0,-63.98,87,0,59,35.85,802,0.00,0
33.689,0.0,-63.91,87,0,59,35.85,800,0.00,0
33.767,0.0,-64.26,87,0,59,35.71,798,0.00,0
33.833,0.0,-64.05,87,0,59,35.71,799,0.00,0
33.916,0.0,-64.26,87,0,59,35.71,798,0.00,0
33.991,0.0,-64.26,87,0,59,35.58,790,0.00,0
34.056,0.0,-64.60,87,0,59,35.16,794,0.00,0
34.139,0.0,-64.33,87,0,59,35.44,794,0.00,0
34.218,0.0,-64.60,87,0,59,35.44,787,0.00,0
34.290,0.0,-64.47,87,0,59,35.30,781,0.00,0
34.363,0.0,-64.60,87,0,59,35.44,786,0.00,0
34.430,0.0,-64.47,87,0,59,35.44,789,0.00,0
34.522,0.0,-64.40,87,0,59,35.16,789,0.00,0
34.580,0.0,-64.47,87,0,59,35.30,784,0.00,0
34.669,0.0,-64.47,87,0,59,35.30,772,0.00,0
34.735,0.0,-64.60,87,0,59,35.16,770,0.00,0
34.817,0.0,-64.47,87,0,59,35.30,776,0.00,0
34.881,0.0,-64.47,87,0,59,35.44,764,0.00,0
34.970,0.0,-64.40,87,0,59,35.44,768,0.00,0
35.036,0.0,-64.47,87,0,59,35.30,774,0.00,0
35.111,0.0,-64.33,87,0,59,35.44,767,0.00,0
35.180,0.0,-64.33,87,0,59,35.44,770,0.00,0
35.270,0.0,-64.40,87,0,59,35.58,778,0.00,0
35.335,0.0,-64.40,87,0,59,35.44,776,0.00,0
35.418,0.0,-64.40,87,0,59,35.44,776,0.00,0
35.489,0.0,-64.47,87,0,59,35.30,782,0.00,0
35.561,0.0,-64.47,87,0,59,35.44,776,0.00,0
35.641,0.0,-64.60,87,0,59,35.16,786,0.00,0
35.711,0.0,-64.60,87,0,59,35.16,778,0.00,0
35.788,0.0,-64.67,87,0,59,35.16,775,0.00,0
35.864,0.0,-64.60,87,0,59,35.16,776,0.00,0
35.942,0.0,-64.74,87,0,59,35.09,782,0.00,0
36.013,0.0,-64.60,87,0,59,35.16,768,0.00,0
36.090,0.0,-64.81,86,0,59,35.09,759,0.00,0
36.159,0.0,-64.60,86,0,59,35.16,762,0.00,0
36.233,0.0,-64.60,86,0,59,35.16,765,0.00,0
36.324,0.0,-64.19,86,0,59,35.71,739,0.00,0
36.380,0.0,-62.40,86,0,59,36.54,726,0.00,0
36.462,0.0,-61.50,86,0,59,38.40,716,0.00,0
36.540,0.0,-59.64,86,0,59,39.44,726,0.00,0
36.609,0.0,-58.47,86,0,59,41.99,747,0.00,0
36.688,0.0,-57.43,86,0,59,42.40,735,0.00,0
36.764,0.0,-57.02,86,0,59,42.82,726,0.00,0
36.830,0.0,-56.19,86,0,59,43.23,728,0.00,0
36.912,0.0,-56.05,86,0,59,43.71,733,0.00,0
36.989,0.0,-55.71,86,0,59,43.85,744,0.00,0
37.055,0.0,-55.43,86,0,59,44.54,757,0.00,0
37.139,0.0,-55.23,86,0,59,44.68,768,0.00,0
37.213,0.0,-55.64,86,0,59,44.26,772,0.00,0
37.301,0.0,-55.57,86,0,59,44.26,783,0.00,0
37.357,0.0,-56.05,86,0,59,43.99,795,0.00,0
37.441,0.0,-56.19,86,0,59,43.71,807,0.00,0
37.511,0.0,-56.61,86,0,59,43.23,816,0.00,0
37.588,0.0,-56.88,86,0,59,42.95,807,0.00,0
37.654,0.0,-57.30,86,0,59,42.54,802,0.00,0
37.732,0.0,-57.30,86,0,59,42.40,804,0.00,0
37.819,0.0,-57.64,86,0,59,42.40,808,0.00,0
37.886,0.0,-57.36,86,0,59,42.26,804,0.00,0
37.965,0.0,-57.71,86,0,59,42.13,806,0.00,0
38.043,0.0,-57.64,86,0,59,42.13,795,0.00,0
38.109,0.0,-57.71,86,0,59,42.13,789,0.00,0
38.190,0.0,-57.43,86,0,59,42.13,786,0.00,0
38.259,0.0,-57.43,86,0,59,42.40,785,0.00,0
38.336,0.0,-57.23,86,0,59,42.68,778,0.00,0
38.413,0.0,-57.16,86,0,59,42.68,778,0.00,0
38.500,0.0,-56.95,86,0,59,42.95,775,0.00,0
38.564,0.0,-57.02,86,0,59,42.95,766,0.00,0
38.631,0.0,-56.81,86,0,59,42.95,768,0.00,0
38.713,0.0,-56.88,86,0,59,42.95,771,0.00,0
38.791,0.0,-56.88,86,0,59,43.09,771,0.00,0
38.856,0.0,-56.88,86,0,59,42.82,776,0.00,0
38.937,0.0,-57.02,86,0,59,42.82,775,0.00,0
39.012,0.0,-56.95,86,0,59,42.95,779,0.00,0
39.087,0.0,-57.02,86,0,59,42.82,778,0.00,0
39.163,0.0,-57.23,86,0,59,42.82,774,0.00,0
39.240,0.0,-57.23,86,0,59,42.82,772,0.00,0
39.307,0.0,-57.16,86,0,59,42.68,774,0.00,0
39.389,0.0,-57.23,86,0,59,42.68,775,0.00,0
39.467,0.0,-57.23,86,0,59,42.68,774,0.00,0
39.532,0.0,-57.23,86,0,59,42.40,780,0.00,0
39.620,0.0,-57.23,86,0,59,42.82,782,0.00,0
39.683,0.0,-57.30,86,0,59,42.54,779,0.00,0
39.769,0.0,-57.30,86,0,59,42.54,774,0.00,0
39.832,0.0,-57.36,86,0,59,42.40,778,0.00,0
39.915,0.0,-57.30,86,0,59,42.54,776,0.00,0
39.990,0.0,-57.36,86,0,59,42.40,785,0.00,0
40.056,0.0,-57.36,86,0,59,42.40,780,0.00,0
40.141,0.0,-57.36,86,0,59,42.40,776,0.00,0
40.218,0.0,-57.30,86,0,59,42.54,778,0.00,0
40.283,0.0,-57.36,86,0,59,42.40,781,0.00,0
40.375,0.0,-57.16,86,0,59,42.68,780,0.00,0
40.429,0.0,-57.36,86,0,59,42.68,784,0.00,0
40.512,0.0,-57.23,86,0,59,42.54,786,0.00,0
40.590,0.0,-57.36,86,0,59,42.40,786,0.00,0
40.659,0.0,-57.36,86,0,59,42.40,786,0.00,0
40.739,0.0,-57.64,86,0,59,42.13,790,0.00,0
40.818,0.0,-57.36,86,0,59,42.26,786,0.00,0
40.881,0.0,-57.64,86,0,59,42.40,787,0.00,0
40.970,0.0,-57.36,87,0,59,42.40,789,0.00,0
41.036,0.0,-57.71,87,0,59,42.13,781,0.00,0
41.108,0.0,-57.57,87,0,59,42.26,778,0.00,0
41.198,0.0,-57.71,87,0,59,42.26,776,0.00,0
41.261,0.0,-57.30,87,0,59,42.26,760,0.00,0
41.340,0.0,-57.36,87,0,59,42.54,757,0.00,0
41.419,0.0,-57.23,87,0,59,42.82,756,0.00,0
41.487,0.0,-57.02,87,0,59,42.82,761,0.00,0
41.574,0.0,-57.02,87,0,59,42.82,767,0.00,0
41.629,0.0,-57.16,87,0,59,42.68,766,0.00,0
41.713,0.0,-57.30,87,0,59,42.54,766,0.00,0
41.792,0.0,-57.23,87,0,59,42.68,768,0.00,0
41.858,0.0,-57.36,87,0,59,42.40,766,0.00,0
41.938,0.0,-57.23,87,0,59,42.68,768,0.00,0
42.012,0.0,-57.30,87,0,59,42.54,762,0.00,0
42.080,0.0,-57.23,87,0,59,42.68,758,0.00,0
42.161,0.0,-57.23,87,0,59,42.40,762,0.00,0
42.241,0.0,-57.23,87,0,59,42.82,774,0.00,0
42.308,0.0,-57.23,87,0,59,42.68,770,0.00,0
42.389,0.0,-57.02,87,0,59,42.68,766,0.00,0
42.462,0.0,-57.23,87,0,59,42.68,768,0.00,0
42.534,0.0,-57.02,87,0,59,42.82,767,0.00,0
42.623,0.0,-57.23,87,0,59,42.68,773,0.00,0
42.679,0.0,-57.02,87,0,59,42.68,773,0.00,0
42.762,0.0,-57.30,87,0,59,42.54,779,0.00,0
42.839,0.0,-57.36,87,0,59,42.40,772,0.00,0
42.905,0.0,-57.43,87,0,59,42.40,772,0.00,0
42.992,0.0,-57.36,87,0,59,42.40,767,0.00,0
43.059,0.0,-57.43,87,0,59,42.40,765,0.00,0
43.130,0.0,-57.36,87,0,59,42.40,759,0.00,0
43.212,0.0,-57.36,87,0,59,42.40,762,0.00,0
43.292,0.0,-57.36,87,0,59,42.40,762,0.00,0
43.359,0.0,-57.30,87,0,59,42.54,762,0.00,0
43.441,0.0,-57.36,87,0,59,42.40,765,0.00,0
43.519,0.0,-57.43,87,0,59,42.40,763,0.00,0
43.587,0.0,-57.43,87,0,59,42.40,762,0.00,0
43.664,0.0,-57.57,87,0,59,42.26,762,0.00,0
43.740,0.0,-57.43,87,0,59,42.40,756,0.00,0
43.806,0.0,-57.36,87,0,60,42.40,752,0.00,0
43.879,0.0,-57.36,87,0,60,42.40,754,0.00,0
43.967,0.0,-57.30,87,0,60,42.54,762,0.00,0
44.032,0.0,-57.36,87,0,60,42.40,768,0.00,0
44.108,0.0,-57.36,87,0,60,42.40,769,0.00,0
44.186,0.0,-57.36,87,0,60,42.40,766,0.00,0
44.265,0.0,-57.30,87,0,60,42.54,764,0.00,0
44.341,0.0,-57.43,87,0,60,42.54,762,0.00,0
44.407,0.0,-57.30,87,0,60,42.40,762,0.00,0
44.495,0.0,-57.36,87,0,60,42.40,766,0.00,0
44.561,0.0,-57.36,87,0,60,42.40,767,0.00,0
44.649,0.0,-57.64,87,0,60,42.13,768,0.00,0
44.710,0.0,-57.36,87,0,60,42.26,761,0.00,0
44.799,0.0,-57.71,87,0,60,42.26,761,0.00,0
44.855,0.0,-57.64,87,0,60,42.13,758,0.00,0
44.936,0.0,-57.64,87,0,60,42.13,754,0.00,0
45.013,0.0,-57.71,87,0,60,42.13,752,0.00,0
45.088,0.0,-57.57,87,0,60,42.26,752,0.00,0
45.157,0.0,-57.57,87,0,60,42.26,749,0.00,0
45.242,0.0,-57.57,87,0,60,42.40,752,0.00,0
45.319,0.0,-57.57,87,0,60,42.26,747,0.00,0
45.382,0.0,-57.36,87,0,60,42.40,755,0.00,0
45.463,0.0,-57.36,87,0,60,42.40,759,0.00,0
45.542,0.0,-57.30,87,0,60,42.54,762,0.00,0
45.604,0.0,-57.36,87,0,60,42.40,770,0.00,0
45.687,0.0,-57.36,87,0,60,42.40,770,0.00,0
45.761,0.0,-57.71,87,0,60,42.13,774,0.00,0
45.838,0.0,-57.64,87,0,60,42.13,770,0.00,0
45.906,0.0,-57.98,87,0,60,41.85,767,0.00,0
45.997,0.0,-57.71,87,0,60,42.13,758,0.00,0
46.062,0.0,-57.71,87,0,60,42.13,754,0.00,0
46.151,0.0,-57.57,87,0,60,42.13,746,0.00,0
46.208,0.0,-57.71,87,0,60,42.13,744,0.00,0
46.294,0.0,-57.57,87,0,60,42.40,747,0.00,0
46.360,0.0,-57.43,87,0,60,42.40,750,0.00,0
46.429,0.0,-57.57,87,0,60,42.26,747,0.00,0
46.519,0.0,-57.43,87,0,60,42.40,747,0.00,0
46.585,0.0,-57.57,87,0,60,42.13,743,0.00,0
46.673,0.0,-57.30,87,0,60,42.54,741,0.00,0
46.729,0.0,-57.36,87,0,60,42.40,751,0.00,0
46.811,0.0,-57.30,87,0,60,42.54,750,0.00,0
46.889,0.0,-57.36,87,0,60,42.40,757,0.00,0
46.956,0.0,-57.23,87,0,60,42.68,760,0.00,0
47.048,0.0,-57.36,87,0,60,42.54,762,0.00,0
47.110,0.0,-57.36,87,0,60,42.40,767,0.00,0
47.200,0.0,-57.71,87,0,60,42.13,776,0.00,0
47.256,0.0,-57.71,87,0,60,42.13,767,0.00,0
47.344,0.0,-58.05,87,0,60,41.99,765,0.00,0
47.410,0.0,-57.71,87,0,60,41.99,762,0.00,0
47.491,0.0,-58.05,87,0,60,41.71,757,0.00,0
47.570,0.0,-57.98,87,0,60,41.85,766,0.00,0
47.635,0.0,-58.19,87,0,60,40.82,774,0.00,0
47.706,0.0,-59.64,87,0,60,40.13,784,0.00,0
47.788,0.0,-60.74,87,0,60,39.09,800,0.00,0
47.863,0.0,-61.91,87,0,60,37.85,815,0.00,0
47.931,0.0,-63.02,87,0,60,36.82,843,0.00,0
48.020,0.0,-63.57,87,0,60,36.27,846,0.00,0
48.088,0.0,-64.40,87,0,60,35.44,849,0.00,0
48.158,0.0,-64.67,87,0,60,35.16,846,0.00,0
48.238,0.0,-65.16,87,0,60,34.96,826,0.00,0
48.319,0.0,-65.09,87,0,60,34.82,819,0.00,0
48.382,0.0,-65.22,87,0,60,34.68,813,0.00,0
48.472,0.0,-65.02,87,0,60,34.82,804,0.00,0
48.539,0.0,-64.88,87,0,60,34.96,796,0.00,0
48.608,0.0,-64.74,87,0,60,35.09,782,0.00,0
48.700,0.0,-64.60,87,0,60,35.16,776,0.00,0
48.763,0.0,-64.19,87,0,60,35.44,782,0.00,0
48.831,0.0,-64.19,87,0,60,35.71,778,0.00,0
48.907,0.0,-63.71,87,0,60,36.13,773,0.00,0
48.989,0.0,-63.71,87,0,60,36.13,774,0.00,0
49.055,0.0,-63.50,87,0,60,36.27,764,0.00,0
49.144,0.0,-63.57,87,0,60,36.40,768,0.00,0
49.212,0.0,-63.43,87,0,60,36.27,773,0.00,0
49.280,0.0,-63.43,87,0,60,36.27,780,0.00,0
49.370,0.0,-63.50,87,0,60,36.40,779,0.00,0
49.435,0.0,-63.50,87,0,60,36.40,788,0.00,0
49.510,0.0,-63.64,87,0,60,36.13,788,0.00,0
49.595,0.0,-63.71,87,0,60,36.13,774,0.00,0
49.660,0.0,-63.85,87,0,60,36.13,771,0.00,0
49.750,0.0,-63.71,87,0,60,35.85,780,0.00,0
49.806,0.0,-63.71,87,0,60,36.13,777,0.00,0
49.888,0.0,-63.57,87,0,60,36.27,763,0.00,0
49.959,0.0,-63.57,87,0,60,36.27,768,0.00,0
50.039,0.0,-63.50,87,0,60,36.40,772,0.00,0
50.117,0.0,-63.43,87,0,60,36.40,760,0.00,0
50.180,0.0,-63.22,87,0,60,36.54,768,0.00,0
50.270,0.0,-63.16,87,0,60,36.68,782,0.00,0
50.338,0.0,-63.16,87,0,60,36.82,780,0.00,0
50.405,0.0,-63.22,87,0,60,36.54,782,0.00,0
50.487,0.0,-63.22,87,0,60,36.54,774,0.00,0
50.561,0.0,-63.29,87,0,60,36.54,792,0.00,0
50.636,0.0,-63.22,87,0,60,36.54,804,0.00,0
50.704,0.0,-63.09,87,0,60,36.82,796,0.00,0
50.794,0.0,-62.54,87,0,60,37.16,805,0.00,0
50.861,0.0,-62.47,87,0,60,37.30,813,0.00,0
50.949,0.0,-62.40,87,0,60,37.44,804,0.00,0
51.013,0.0,-62.47,87,0,60,37.30,804,0.00,0
51.101,0.0,-62.67,87,0,60,37.16,803,0.00,0
51.155,0.0,-62.88,87,0,60,36.96,801,0.00,0
51.243,0.0,-62.88,87,0,60,36.96,805,0.00,0
51.308,0.0,-63.22,87,0,60,36.54,806,0.00,0
51.391,0.0,-63.16,87,0,60,36.68,790,0.00,0
51.468,0.0,-63.50,87,0,60,36.40,796,0.00,0
51.531,0.0,-63.22,87,0,60,36.54,800,0.00,0
51.620,0.0,-63.43,87,0,60,36.40,803,0.00,0
51.683,0.0,-63.29,87,0,60,36.54,803,0.00,0
51.771,0.0,-63.57,87,0,60,36.27,804,0.00,0
51.835,0.0,-63.43,87,0,60,36.40,804,0.00,0
51.915,0.0,-63.57,87,0,60,36.40,794,0.00,0
51.990,0.0,-63.43,87,0,60,36.40,792,0.00,0
52.055,0.0,-63.57,87,0,60,36.27,795,0.00,0
52.142,0.0,-63.43,87,0,60,36.40,806,0.00,0
52.210,0.0,-63.57,87,0,60,36.27,806,0.00,0
52.287,0.0,-63.57,87,0,60,36.13,794,0.00,0
52.363,0.0,-63.91,87,0,60,35.99,800,0.00,0
52.439,0.0,-63.71,87,0,60,36.13,801,0.00,0
52.508,0.0,-64.05,87,0,60,35.71,804,0.00,0
52.587,0.0,-63.91,87,0,60,35.85,805,0.00,0
52.660,0.0,-64.26,87,0,60,35.58,801,0.00,0
52.735,0.0,-64.26,87,0,60,35.58,796,0.00,0
52.824,0.0,-64.26,87,0,60,35.58,799,0.00,0
52.879,0.0,-64.26,87,0,60,35.58,803,0.00,0
52.968,0.0,-64.60,87,0,60,35.16,802,0.00,0
53.033,0.0,-64.47,87,0,60,35.30,794,0.00,0
53.108,0.0,-64.60,87,0,60,35.30,795,0.00,0
53.195,0.0,-64.40,87,0,60,35.30,799,0.00,0
53.259,0.0,-64.60,87,0,60,35.16,802,0.00,0
53.340,0.0,-64.60,87,0,60,35.16,799,0.00,0
53.414,0.0,-64.88,87,0,60,34.96,792,0.00,0
53.499,0.0,-64.60,87,0,60,35.16,789,0.00,0
53.566,0.0,-64.88,87,0,60,35.09,801,0.00,0
53.642,0.0,-64.67,87,0,60,35.09,796,0.00,0
53.708,0.0,-64.88,87,0,60,34.96,779,0.00,0
53.793,0.0,-64.67,87,0,60,35.16,767,0.00,0
53.858,0.0,-64.26,87,0,60,35.58,754,0.00,0
53.944,0.0,-62.26,87,0,60,36.54,740,0.00,0
54.009,0.0,-60.54,87,0,60,38.54,735,0.00,0
54.089,0.0,-59.92,87,0,60,40.68,748,0.00,0
54.161,0.0,-58.61,87,0,60,41.23,730,0.00,0
54.243,0.0,-57.78,87,0,60,41.99,719,0.00,0
54.307,0.0,-56.81,87,0,60,43.09,720,0.00,0
54.394,0.0,-56.19,87,0,60,43.30,724,0.00,0
54.459,0.0,-55.71,87,0,60,44.13,735,0.00,0
54.542,0.0,-55.64,87,0,60,44.40,749,0.00,0
54.619,0.0,-55.30,87,0,60,44.54,757,0.00,0
54.681,0.0,-55.57,87,0,60,44.26,771,0.00,0
54.769,0.0,-55.57,87,0,60,44.26,784,0.00,0
54.833,0.0,-55.99,87,0,60,44.13,795,0.00,0
54.920,0.0,-56.19,87,0,60,43.30,803,0.00,0
54.983,0.0,-56.81,87,0,60,43.09,809,0.00,0
55.070,0.0,-56.95,87,0,60,42.95,814,0.00,0
55.133,0.0,-57.36,87,0,60,42.40,808,0.00,0
55.212,0.0,-57.36,87,0,60,42.40,803,0.00,0
55.289,0.0,-57.71,87,0,60,42.26,811,0.00,0
55.360,0.0,-57.71,87,0,60,41.99,810,0.00,0
55.440,0.0,-58.05,87,0,60,41.71,798,0.00,0
55.519,0.0,-57.71,87,0,60,42.13,787,0.00,0
55.581,0.0,-57.71,87,0,60,42.13,786,0.00,0
55.661,0.0,-57.43,87,0,60,42.13,788,0.00,0
55.738,0.0,-57.43,87,0,60,42.40,788,0.00,0
55.813,0.0,-57.30,87,0,60,42.54,790,0.00,0
55.889,0.0,-57.36,87,0,60,42.40,791,0.00,0
55.968,0.0,-57.30,87,0,60,42.54,790,0.00,0
56.033,0.0,-57.36,87,0,60,42.40,789,0.00,0
56.124,0.0,-57.23,87,0,60,42.54,787,0.00,0
56.189,0.0,-57.36,87,0,60,42.54,789,0.00,0
56.258,0.0,-57.36,87,0,60,42.40,791,0.00,0
56.338,0.0,-57.71,87,0,60,42.13,792,0.00,0
56.413,0.0,-57.43,87,0,60,42.40,782,0.00,0
56.498,0.0,-57.71,87,0,60,42.26,780,0.00,0
56.566,0.0,-57.36,87,0,60,42.26,772,0.00,0
56.640,0.0,-57.36,87,0,60,42.40,770,0.00,0
56.712,0.0,-57.43,87,0,60,42.54,768,0.00,0
56.780,0.0,-57.30,87,0,60,42.54,769,0.00,0
56.870,0.0,-57.30,87,0,60,42.54,770,0.00,0
56.936,0.0,-57.30,87,0,60,42.54,772,0.00,0
57.024,0.0,-57.30,87,0,60,42.40,768,0.00,0
57.089,0.0,-57.23,87,0,60,42.40,766,0.00,0
57.168,0.0,-57.23,87,0,60,42.68,773,0.00,0
57.243,0.0,-57.23,87,0,60,42.68,771,0.00,0
57.308,0.0,-57.23,87,0,60,42.68,774,0.00,0
57.395,0.0,-57.23,87,0,60,42.82,778,0.00,0
57.463,0.0,-57.36,87,0,60,42.40,782,0.00,0
57.549,0.0,-57.36,87,0,60,42.40,781,0.00,0
57.614,0.0,-57.43,87,0,60,42.40,775,0.00,0
57.692,0.0,-57.43,87,0,60,42.40,771,0.00,0
57.768,0.0,-57.57,87,0,60,42.13,771,0.00,0
57.833,0.0,-57.43,87,0,60,42.40,778,0.00,0
57.921,0.0,-57.36,87,0,60,42.40,778,0.00,0
57.986,0.0,-57.36,87,0,60,42.40,775,0.00,0
58.066,0.0,-57.36,87,0,60,42.40,776,0.00,0
58.142,0.0,-57.30,87,0,60,42.54,781,0.00,0
58.207,0.0,-57.57,87,0,60,42.26,786,0.00,0
58.294,0.0,-57.36,87,1,60,42.40,783,0.00,0
58.359,0.0,-57.71,87,1,60,42.26,777,0.00,0
58.445,0.0,-57.36,87,1,60,42.26,776,0.00,0
58.512,0.0,-57.71,87,1,60,42.13,776,0.00,0
58.598,0.0,-57.36,87,1,60,42.40,774,0.00,0
58.658,0.0,-57.43,87,1,60,42.40,780,0.00,0
58.734,0.0,-57.36,87,1,60,42.40,785,0.00,0
58.810,0.0,-57.71,87,1,60,42.26,778,0.00,0
58.892,0.0,-57.36,87,1,60,42.40,772,0.00,0
58.957,0.0,-57.57,87,1,60,42.26,764,0.00,0
59.039,0.0,-57.43,87,1,60,42.40,762,0.00,0
59.105,0.0,-57.30,87,1,60,42.54,766,0.00,0
59.188,0.0,-57.36,87,1,60,42.40,764,0.00,0
59.268,0.0,-57.36,87,1,60,42.40,762,0.00,0
59.330,0.0,-57.43,87,1,60,42.40,764,0.00,0
59.414,0.0,-57.36,87,1,60,42.40,765,0.00,0
59.480,0.0,-57.36,87,1,60,42.40,756,0.00,0
59.567,0.0,-57.30,87,1,60,42.54,760,0.00,0
59.630,0.0,-57.36,87,1,60,42.40,765,0.00,0
59.719,0.0,-57.43,87,1,60,42.40,770,0.00,0
59.783,0.0,-57.57,87,1,61,42.26,767,0.00,0
59.860,0.0,-57.57,87,1,61,42.26,767,0.00,0
59.938,0.0,-57.71,87,0,61,42.13,774,0.00,0
60.012,0.0,-57.57,87,0,61,42.26,772,0.00,0
60.090,0.0,-57.71,87,0,61,42.13,768,0.00,0
60.169,0.0,-57.36,87,0,61,42.26,770,0.00,0
60.233,0.0,-57.71,87,0,61,42.13,770,0.00,0
60.322,0.0,-57.36,87,0,61,42.40,766,0.00,0
60.387,0.0,-57.64,87,0,61,42.13,763,0.00,0
60.473,0.0,-57.30,87,0,61,42.40,764,0.00,0
60.539,0.0,-57.36,87,0,61,42.54,764,0.00,0
60.625,0.0,-57.23,87,0,61,42.68,761,0.00,0
60.680,0.0,-57.36,87,0,61,42.40,768,0.00,0
60.770,0.0,-57.16,87,0,61,42.54,756,0.00,0
60.834,0.0,-57.23,87,0,61,42.68,762,0.00,0
60.914,0.0,-57.36,87,0,61,42.40,766,0.00,0
60.990,0.0,-57.57,87,0,61,42.40,764,0.00,0
61.057,0.0,-57.64,87,0,61,42.26,766,0.00,0
61.143,0.0,-57.64,87,0,61,42.13,762,0.00,0
61.208,0.0,-57.64,87,1,61,42.13,759,0.00,0
61.281,0.0,-57.64,87,1,61,42.13,753,0.00,0
61.360,0.0,-57.64,87,1,61,42.13,752,0.00,0
61.435,0.0,-57.57,87,1,61,42.26,750,0.00,0
61.505,0.0,-57.57,87,1,61,42.26,760,0.00,0
61.591,0.0,-57.16,87,1,61,42.68,758,0.00,0
61.655,0.0,-56.88,87,1,61,42.95,759,0.00,0
61.740,0.0,-56.19,87,1,61,43.57,760,0.00,0
61.810,0.0,-56.05,87,1,61,43.71,758,0.00,0
61.885,0.0,-55.43,87,1,61,44.40,760,0.00,0
61.956,0.0,-55.57,87,1,61,44.26,768,0.00,0
62.041,0.0,-55.57,87,1,61,44.26,767,0.00,0
62.106,0.0,-55.85,87,1,61,43.99,760,0.00,0
62.188,0.0,-55.85,87,1,61,43.99,746,0.00,0
62.259,0.0,-56.05,87,1,61,43.85,744,0.00,0
62.345,0.0,-55.99,87,1,61,43.99,749,0.00,0
62.410,0.0,-56.05,87,1,61,43.57,753,0.00,0
62.490,0.0,-56.26,87,1,61,43.57,756,0.00,0
62.560,0.0,-56.47,87,1,61,43.30,760,0.00,0
62.645,0.0,-56.61,87,1,61,43.09,759,0.00,0
62.709,0.0,-56.88,87,1,61,43.23,756,0.00,0
62.789,0.0,-57.02,87,1,61,42.82,749,0.00,0
62.860,0.0,-56.95,87,1,61,42.95,748,0.00,0
62.945,0.0,-57.02,87,1,61,42.82,753,0.00,0
63.009,0.0,-56.95,87,1,61,42.95,751,0.00,0
63.089,0.4,-57.02,87,1,61,42.82,754,0.70,0
63.165,2.0,-56.95,87,1,61,42.82,748,11.52,0
63.231,3.9,-57.02,87,1,61,42.82,749,19.63,0
63.308,5.1,-56.74,87,1,61,43.09,755,23.22,0
63.380,5.1,-55.02,87,1,61,44.82,766,24.39,0
63.468,5.9,-52.95,87,1,61,45.85,784,26.73,0
63.533,5.9,-52.12,87,1,61,47.44,815,26.68,0
63.619,5.9,-51.57,87,1,61,47.99,850,26.18,0
63.682,6.3,-51.71,87,1,61,48.13,884,28.60,0
63.759,6.3,-51.57,87,1,61,48.26,915,28.28,0
63.850,6.3,-51.37,87,1,61,48.54,950,27.91,0
63.911,6.3,-51.37,87,1,61,48.54,978,27.62,0
63.996,6.3,-51.50,87,1,61,48.26,1020,30.79,0
64.059,6.7,-51.30,87,1,61,48.54,1032,37.55,0
64.144,7.1,-50.12,87,1,61,49.71,1034,37.29,0
64.205,7.1,-49.02,87,1,61,50.81,1034,41.03,0
64.289,7.1,-46.75,87,1,61,52.54,1054,44.45,0
64.370,8.2,-45.23,87,1,61,54.54,1068,58.54,0
64.431,8.6,-42.82,87,1,61,56.12,1084,58.55,0
64.518,8.6,-40.61,87,1,61,59.98,1122,58.56,0
64.583,8.6,-38.47,87,1,61,61.29,1144,58.56,0
64.669,8.6,-37.71,87,1,61,61.71,1172,58.57,0
64.751,8.6,-37.37,87,1,61,62.40,1155,58.56,0
64.816,8.6,-36.27,87,1,61,63.09,1141,58.56,0
64.889,8.6,-31.92,87,1,61,66.67,1124,58.55,0
64.961,8.6,-28.41,87,1,61,72.53,1101,58.54,0
65.048,8.6,-25.65,87,1,61,74.12,1109,58.54,0
65.109,8.6,-23.37,87,1,61,75.98,1106,58.54,2
65.198,8.6,-22.82,87,1,61,77.08,1130,58.55,2
65.262,8.6,-22.75,87,1,61,77.22,1135,54.93,2
65.348,8.2,-22.68,87,1,61,77.22,1137,54.92,2
65.410,8.2,-22.75,87,1,61,77.08,1154,51.27,2
65.498,7.8,-23.17,87,1,61,76.67,1148,51.28,2
65.559,7.8,-23.92,88,1,61,76.53,1165,51.24,2
65.642,7.8,-24.34,88,1,61,75.43,1158,51.25,2
65.718,7.8,-25.30,88,1,61,74.53,1159,51.25,3
65.783,7.8,-25.58,88,1,61,74.53,1126,51.32,3
65.870,7.8,-25.17,88,1,61,74.53,1107,47.77,3
65.935,7.5,-24.34,88,1,61,75.43,1080,44.30,3
66.020,7.5,-24.68,88,1,61,75.22,1030,44.26,3
66.084,7.8,-24.48,88,1,61,75.22,1002,48.10,3
66.170,7.8,-24.06,88,1,61,75.36,956,48.00,3
66.235,7.8,-21.51,88,1,61,78.39,920,48.36,5
66.322,7.8,-19.99,88,1,61,79.84,889,48.46,5
66.387,7.8,-18.62,88,1,61,81.22,863,48.55,5
66.464,7.8,-17.03,88,1,61,82.81,846,48.60,5
66.534,7.8,-15.86,88,1,61,83.98,838,48.65,6
66.622,7.8,-14.69,88,1,61,84.94,842,48.63,6
66.688,7.8,-14.55,88,1,61,85.36,841,48.61,6
66.764,7.5,-14.48,88,1,61,85.36,852,45.29,6
66.838,7.1,-14.96,88,1,61,84.94,844,38.78,6
66.919,7.1,-15.24,88,1,61,84.67,830,42.13,6
66.993,7.1,-15.51,88,1,61,84.39,809,39.01,6
67.074,6.7,-15.51,88,1,61,84.25,795,35.88,6
67.149,5.9,-16.13,88,1,61,83.43,779,25.54,6
